year,loss
7400,0.00
7401,0.00
7402,0.00
7403,0.00
7404,0.00
7405,651198.40
7406,0.00
7407,1722382.72
7408,0.00
7409,0.00
7410,15104305.52
7411,2226700.43
7412,30935420.54
7413,0.00
7414,4361655.08
7415,2921579.60
7416,0.00
7417,17775558.83
7418,0.00
7419,0.00
7420,0.00
7421,1758478.31
7422,0.00
7423,69476302.37
7424,724796.40
7425,0.00
7426,0.00
7427,0.00
7428,642669.66
7429,14740028.86
7430,0.00
7431,0.00
7432,5078104.87
7433,0.00
7434,2482063.81
7435,0.00
7436,0.00
7437,0.00
7438,22653505.18
7439,0.00
7440,0.00
7441,0.00
7442,0.00
7443,0.00
7444,0.00
7445,0.00
7446,0.00
7447,0.00
7448,0.00
7449,0.00
7450,2761880.36
7451,0.00
7452,0.00
7453,5777745.67
7454,0.00
7455,0.00
7456,0.00
7457,37452985.80
7458,1775041.56
7459,0.00
7460,0.00
7461,0.00
7462,6261237.56
7463,0.00
7464,3614075.29
7465,33510240.17
7466,0.00
7467,20159689.45
7468,16178188.69
7469,526702.35
7470,9917176.44
7471,4184269.35
7472,57159111.30
7473,0.00
7474,0.00
7475,4126812.46
7476,19048992.28
7477,0.00
7478,89802291.33
7479,0.00
7480,5837975.92
7481,0.00
7482,25560292.97
7483,323904.05
7484,2472597.23
7485,0.00
7486,695701.14
7487,0.00
7488,0.00
7489,11971781.26
7490,1113457.34
7491,0.00
7492,0.00
7493,0.00
7494,0.00
7495,0.00
7496,0.00
7497,0.00
7498,0.00
7499,0.00
7500,1447051.55
7501,2512663.60
7502,8305413.59
7503,2172326.26
7504,3768612.20
7505,0.00
7506,0.00
7507,0.00
7508,0.00
7509,0.00
7510,9595611.47
7511,0.00
7512,0.00
7513,977489.54
7514,3092496.06
7515,0.00
7516,1857479.32
7517,0.00
7518,0.00
7519,13061335.43
7520,689768.56
7521,0.00
7522,1088672.58
7523,1026042.57
7524,0.00
7525,0.00
7526,1180846.08
7527,6100816.44
7528,0.00
7529,0.00
7530,102177.13
7531,1912052.62
7532,872589.13
7533,0.00
7534,0.00
7535,0.00
7536,0.00
7537,0.00
7538,0.00
7539,0.00
7540,31472137.23
7541,0.00
7542,0.00
7543,0.00
7544,0.00
7545,0.00
7546,4237777.54
7547,0.00
7548,18653208.14
7549,0.00
7550,17853740.48
7551,0.00
7552,5759828.75
7553,0.00
7554,2493622.68
7555,4426300.40
7556,260902.32
7557,0.00
7558,0.00
7559,1352603.20
7560,6612785.19
7561,0.00
7562,2523802.36
7563,0.00
7564,0.00
7565,1702175.12
7566,1845911.74
7567,0.00
7568,1262599.07
7569,0.00
7570,112895768.48
7571,4210647.67
7572,0.00
7573,2499694.41
7574,3326261.40
7575,0.00
7576,0.00
7577,51940856.52
7578,0.00
7579,0.00
7580,18628082.41
7581,0.00
7582,0.00
7583,11137242.77
7584,0.00
7585,0.00
7586,0.00
7587,5707724.58
7588,0.00
7589,0.00
7590,4300090.05
7591,15033160.10
7592,4948919.47
7593,654818.45
7594,54749668.81
7595,0.00
7596,301609.86
7597,1645934.95
7598,14991662.42
7599,4419296.88
7600,41911173.53
7601,0.00
7602,0.00
7603,1815367.29
7604,22427258.20
7605,0.00
7606,0.00
7607,13294659.01
7608,29365786.44
7609,0.00
7610,0.00
7611,0.00
7612,131334218.61
7613,1044389.99
7614,1420084.24
7615,4296276.83
7616,0.00
7617,0.00
7618,0.00
7619,0.00
7620,39496198.97
7621,1980275.96
7622,3759784.61
7623,0.00
7624,0.00
7625,0.00
7626,0.00
7627,0.00
7628,1858612.41
7629,36911880.54
7630,0.00
7631,407823.20
7632,0.00
7633,0.00
7634,317165.49
7635,0.00
7636,0.00
7637,0.00
7638,655793.04
7639,25957633.57
7640,8639639.03
7641,0.00
7642,0.00
7643,2597721.37
7644,0.00
7645,5946416.48
7646,0.00
7647,32992126.53
7648,46919754.70
7649,0.00
7650,3958776.60
7651,0.00
7652,19414687.28
7653,0.00
7654,0.00
7655,0.00
7656,895989.67
7657,645576.80
7658,9181177.15
7659,0.00
7660,0.00
7661,23223303.86
7662,7984681.16
7663,0.00
7664,0.00
7665,0.00
7666,0.00
7667,0.00
7668,4511972.09
7669,0.00
7670,5415070.87
7671,0.00
7672,175208.74
7673,7425276.25
7674,36172459.58
7675,0.00
7676,2493617.19
7677,0.00
7678,0.00
7679,0.00
7680,1630864.15
7681,20449588.67
7682,0.00
7683,0.00
7684,0.00
7685,501836.21
7686,0.00
7687,1002479.16
7688,5875766.17
7689,2625637.82
7690,3023553.90
7691,0.00
7692,3672408.96
7693,0.00
7694,0.00
7695,6910446.81
7696,0.00
7697,0.00
7698,13902074.52
7699,4464437.95
7700,0.00
7701,0.00
7702,3826858.13
7703,4514434.53
7704,4879769.54
7705,9929923.84
7706,0.00
7707,0.00
7708,0.00
7709,0.00
7710,14037956.67
7711,11654085.95
7712,1751127.50
7713,0.00
7714,6847480.30
7715,0.00
7716,4831927.69
7717,4772855.35
7718,0.00
7719,0.00
7720,2091282.34
7721,0.00
7722,0.00
7723,9873851.16
7724,0.00
7725,0.00
7726,539118.65
7727,2130269.35
7728,11991209.29
7729,0.00
7730,0.00
7731,0.00
7732,492178.03
7733,0.00
7734,0.00
7735,0.00
7736,85895903.34
7737,0.00
7738,0.00
7739,13372840.20
7740,0.00
7741,0.00
7742,0.00
7743,4114756.54
7744,7994817.71
7745,10499724.38
7746,3593883.17
7747,0.00
7748,0.00
7749,0.00
7750,2362016.57
7751,292348672.82
7752,0.00
7753,13551618.42
7754,1675401.30
7755,5248122.54
7756,0.00
7757,0.00
7758,0.00
7759,0.00
7760,0.00
7761,11803470.43
7762,69161611.62
7763,0.00
7764,172229.50
7765,0.00
7766,16994028.46
7767,19149466.85
7768,0.00
7769,5260723.60
7770,0.00
7771,12072636.77
7772,0.00
7773,458517.91
7774,18387446.01
7775,0.00
7776,0.00
7777,0.00
7778,579485.17
7779,13773831.01
7780,3194351.54
7781,0.00
7782,854234.87
7783,8234844.85
7784,42839650.40
7785,0.00
7786,0.00
7787,0.00
7788,0.00
7789,0.00
7790,0.00
7791,60603996.95
7792,0.00
7793,0.00
7794,0.00
7795,0.00
7796,1882513.13
7797,21178880.90
7798,4845107.26
7799,14068397.35
7800,0.00
7801,1671031.44
7802,0.00
7803,5446418.26
7804,0.00
7805,28699716.39
7806,0.00
7807,1876205.65
7808,0.00
7809,0.00
7810,0.00
7811,0.00
7812,0.00
7813,2784467.41
7814,0.00
7815,0.00
7816,0.00
7817,0.00
7818,33732038.29
7819,1021476.31
7820,23232811.65
7821,2962867.54
7822,0.00
7823,0.00
7824,8069993.79
7825,0.00
7826,51991522.68
7827,0.00
7828,0.00
7829,0.00
7830,0.00
7831,0.00
7832,8460503.33
7833,0.00
7834,4283232.64
7835,11946925.44
7836,0.00
7837,2994974.52
7838,0.00
7839,0.00
7840,0.00
7841,0.00
7842,0.00
7843,0.00
7844,0.00
7845,0.00
7846,34376057.51
7847,41514106.78
7848,1079647.02
7849,0.00
7850,0.00
7851,0.00
7852,0.00
7853,0.00
7854,17456445.16
7855,0.00
7856,4257418.60
7857,0.00
7858,0.00
7859,3313377.78
7860,3076975.27
7861,0.00
7862,2437695.82
7863,8269971.97
7864,6905455.32
7865,0.00
7866,0.00
7867,0.00
7868,1704982.66
7869,0.00
7870,1527515.37
7871,728151.32
7872,387323.61
7873,221101545.02
7874,0.00
7875,0.00
7876,0.00
7877,0.00
7878,0.00
7879,4627330.86
7880,0.00
7881,1311956.35
7882,0.00
7883,0.00
7884,0.00
7885,0.00
7886,18849264.11
7887,0.00
7888,2456483.83
7889,18943747.80
7890,0.00
7891,0.00
7892,6891819.13
7893,21603805.31
7894,2743689.33
7895,0.00
7896,10126956.59
7897,0.00
7898,0.00
7899,21359111.32
7900,3182696.84
7901,0.00
7902,2915715.47
7903,0.00
7904,0.00
7905,35574793.41
7906,25612185.53
7907,0.00
7908,40359126.18
7909,0.00
7910,0.00
7911,1998782.34
7912,0.00
7913,0.00
7914,41700953.31
7915,0.00
7916,65166523.70
7917,0.00
7918,10329733.67
7919,0.00
7920,0.00
7921,3018646.35
7922,7270041.49
7923,49243068.54
7924,9893632.60
7925,0.00
7926,2608502.47
7927,0.00
7928,5308626.59
7929,0.00
7930,0.00
7931,0.00
7932,4645270.62
7933,0.00
7934,0.00
7935,2037712.70
7936,0.00
7937,0.00
7938,0.00
7939,6155977.98
7940,0.00
7941,121080062.14
7942,0.00
7943,0.00
7944,0.00
7945,0.00
7946,0.00
7947,7948156.07
7948,396444.48
7949,0.00
7950,27030632.16
7951,1549471.66
7952,0.00
7953,1487896.04
7954,0.00
7955,0.00
7956,0.00
7957,0.00
7958,0.00
7959,403591.82
7960,0.00
7961,0.00
7962,5802511.37
7963,0.00
7964,0.00
7965,0.00
7966,746112.80
7967,0.00
7968,85658544.03
7969,1824981.49
7970,0.00
7971,0.00
7972,0.00
7973,26498073.68
7974,0.00
7975,14217869.96
7976,0.00
7977,4921096.18
7978,0.00
7979,0.00
7980,345837.05
7981,0.00
7982,0.00
7983,0.00
7984,0.00
7985,0.00
7986,0.00
7987,0.00
7988,0.00
7989,0.00
7990,5976232.41
7991,0.00
7992,0.00
7993,0.00
7994,0.00
7995,0.00
7996,0.00
7997,0.00
7998,0.00
7999,0.00
8000,4080731.93
8001,9131087.10
8002,2948622.25
8003,0.00
8004,0.00
8005,0.00
8006,0.00
8007,3196502.34
8008,0.00
8009,0.00
8010,2382230.35
8011,0.00
8012,0.00
8013,4157840.93
8014,0.00
8015,0.00
8016,0.00
8017,0.00
8018,0.00
8019,0.00
8020,672633.30
8021,0.00
8022,0.00
8023,0.00
8024,0.00
8025,765121.60
8026,0.00
8027,8261302.36
8028,2404853.18
8029,0.00
8030,0.00
8031,1880305.63
8032,6517354.46
8033,0.00
8034,0.00
8035,5579942.68
8036,1061271.22
8037,13447111.88
8038,0.00
8039,0.00
8040,825189.19
8041,5436414.33
8042,3037103.00
8043,0.00
8044,0.00
8045,0.00
8046,13699102.20
8047,0.00
8048,0.00
8049,0.00
8050,1921945.55
8051,0.00
8052,63690699.98
8053,0.00
8054,19954749.29
8055,0.00
8056,6948269.91
8057,0.00
8058,18562144.93
8059,0.00
8060,0.00
8061,0.00
8062,5208282.50
8063,0.00
8064,475399.20
8065,2670918.79
8066,9256507.38
8067,13849858.60
8068,0.00
8069,0.00
8070,0.00
8071,5212935.39
8072,2246305.18
8073,0.00
8074,1816701.63
8075,17388877.64
8076,0.00
8077,0.00
8078,10891153.87
8079,0.00
8080,0.00
8081,0.00
8082,45519018.83
8083,53539854.55
8084,0.00
8085,0.00
8086,15783670.53
8087,8862486.01
8088,0.00
8089,8981757.37
8090,0.00
8091,1449350.91
8092,0.00
8093,0.00
8094,0.00
8095,14396204.34
8096,0.00
8097,565798.89
8098,0.00
8099,0.00
8100,0.00
8101,0.00
8102,3499660.48
8103,0.00
8104,0.00
8105,0.00
8106,0.00
8107,1156925.06
8108,0.00
8109,0.00
8110,9506931.62
8111,0.00
8112,0.00
8113,0.00
8114,0.00
8115,0.00
8116,2608578.77
8117,0.00
8118,0.00
8119,0.00
8120,0.00
8121,0.00
8122,10765682.08
8123,0.00
8124,0.00
8125,0.00
8126,0.00
8127,73214426.55
8128,0.00
8129,0.00
8130,0.00
8131,0.00
8132,0.00
8133,0.00
8134,0.00
8135,0.00
8136,22233469.60
8137,8354842.06
8138,0.00
8139,0.00
8140,0.00
8141,17667343.82
8142,0.00
8143,0.00
8144,0.00
8145,8125202.05
8146,0.00
8147,0.00
8148,1941645.40
8149,1325321.12
8150,0.00
8151,0.00
8152,0.00
8153,0.00
8154,0.00
8155,0.00
8156,0.00
8157,6852616.35
8158,140170.20
8159,0.00
8160,0.00
8161,2325650.61
8162,0.00
8163,0.00
8164,20376973.85
8165,11262329.77
8166,0.00
8167,5524157.99
8168,0.00
8169,0.00
8170,5830607.87
8171,0.00
8172,0.00
8173,0.00
8174,0.00
8175,2013055.36
8176,0.00
8177,0.00
8178,0.00
8179,0.00
8180,0.00
8181,0.00
8182,1953480.59
8183,0.00
8184,0.00
8185,0.00
8186,0.00
8187,0.00
8188,0.00
8189,0.00
8190,0.00
8191,492633.62
8192,11370992.69
8193,0.00
8194,0.00
8195,4170712.79
8196,0.00
8197,0.00
8198,0.00
8199,46291363.98
8200,0.00
8201,11182053.03
8202,0.00
8203,0.00
8204,0.00
8205,0.00
8206,0.00
8207,0.00
8208,2679004.32
8209,0.00
8210,0.00
8211,0.00
8212,7620157.16
8213,4674576.51
8214,4307730.39
8215,0.00
8216,0.00
8217,11659597.82
8218,0.00
8219,0.00
8220,8383646.95
8221,0.00
8222,72698511.17
8223,5050860.05
8224,1012478.64
8225,0.00
8226,0.00
8227,0.00
8228,0.00
8229,0.00
8230,0.00
8231,0.00
8232,0.00
8233,0.00
8234,1657588.67
8235,0.00
8236,0.00
8237,0.00
8238,0.00
8239,0.00
8240,31768606.10
8241,0.00
8242,0.00
8243,0.00
8244,0.00
8245,0.00
8246,3378757.22
8247,45926725.08
8248,0.00
8249,0.00
8250,26411527.68
8251,0.00
8252,0.00
8253,0.00
8254,0.00
8255,0.00
8256,0.00
8257,0.00
8258,0.00
8259,13345388.26
8260,0.00
8261,0.00
8262,0.00
8263,0.00
8264,0.00
8265,0.00
8266,1759887.34
8267,0.00
8268,8583903.69
8269,0.00
8270,764177.85
8271,0.00
8272,25567101.33
8273,0.00
8274,347834.12
8275,0.00
8276,0.00
8277,4310760.36
8278,0.00
8279,0.00
8280,0.00
8281,0.00
8282,0.00
8283,0.00
8284,0.00
8285,0.00
8286,0.00
8287,9597922.12
8288,34703352.89
8289,816262.01
8290,0.00
8291,0.00
8292,0.00
8293,0.00
8294,2586377.43
8295,3297431.73
8296,7375901.20
8297,0.00
8298,0.00
8299,0.00
8300,0.00
8301,0.00
8302,0.00
8303,0.00
8304,0.00
8305,48343788.82
8306,0.00
8307,0.00
8308,0.00
8309,0.00
8310,0.00
8311,0.00
8312,8924312.31
8313,0.00
8314,0.00
8315,11310400.43
8316,0.00
8317,3946644.59
8318,968093.34
8319,0.00
8320,0.00
8321,0.00
8322,9528661.98
8323,0.00
8324,0.00
8325,0.00
8326,0.00
8327,16049831.52
8328,11090389.29
8329,0.00
8330,0.00
8331,0.00
8332,1169751.17
8333,1113482.25
8334,21947924.24
8335,9337579.47
8336,4542257.01
8337,0.00
8338,0.00
8339,0.00
8340,4766108.45
8341,1613348.06
8342,0.00
8343,382568.95
8344,0.00
8345,0.00
8346,0.00
8347,8209799.64
8348,0.00
8349,15916608.92
8350,1424490.14
8351,0.00
8352,0.00
8353,5408227.65
8354,6365396.38
8355,1751852.89
8356,0.00
8357,0.00
8358,1515669.37
8359,16065612.12
8360,0.00
8361,0.00
8362,0.00
8363,0.00
8364,5401853.28
8365,0.00
8366,0.00
8367,0.00
8368,10748873.28
8369,0.00
8370,0.00
8371,2491082.69
8372,0.00
8373,77683060.60
8374,0.00
8375,11179314.66
8376,0.00
8377,0.00
8378,0.00
8379,0.00
8380,5182950.92
8381,0.00
8382,0.00
8383,0.00
8384,0.00
8385,14534532.28
8386,11415621.23
8387,3921321.13
8388,0.00
8389,0.00
8390,0.00
8391,0.00
8392,0.00
8393,723962.59
8394,178928414.51
8395,0.00
8396,0.00
8397,4310261.07
8398,0.00
8399,4114029.59
8400,0.00
8401,51631851.92
8402,5758099.77
8403,0.00
8404,0.00
8405,0.00
8406,5646132.48
8407,0.00
8408,0.00
8409,0.00
8410,35850415.00
8411,0.00
8412,0.00
8413,0.00
8414,52525838.71
8415,31153584.27
8416,74291648.15
8417,0.00
8418,0.00
8419,0.00
8420,0.00
8421,40137689.64
8422,0.00
8423,0.00
8424,11006042.16
8425,59408276.70
8426,16444968.77
8427,5109523.78
8428,0.00
8429,705982.96
8430,0.00
8431,20857516.00
8432,0.00
8433,0.00
8434,0.00
8435,1132737.35
8436,0.00
8437,0.00
8438,8802348.20
8439,0.00
8440,1974117.06
8441,0.00
8442,0.00
8443,0.00
8444,11651776.14
8445,0.00
8446,1628394.43
8447,0.00
8448,1946028.40
8449,0.00
8450,0.00
8451,0.00
8452,0.00
8453,2116411.36
8454,0.00
8455,13026086.97
8456,0.00
8457,383887.96
8458,1267561.09
8459,671423.45
8460,0.00
8461,13993789.45
8462,3726136.09
8463,4934355.63
8464,2217873.04
8465,0.00
8466,0.00
8467,0.00
8468,12059964.98
8469,2004118.27
8470,0.00
8471,0.00
8472,9998524.55
8473,0.00
8474,20022719.30
8475,419921.15
8476,3491852.99
8477,0.00
8478,0.00
8479,0.00
8480,0.00
8481,22919705.58
8482,9886078.63
8483,0.00
8484,0.00
8485,0.00
8486,0.00
8487,0.00
8488,0.00
8489,0.00
8490,0.00
8491,0.00
8492,0.00
8493,0.00
8494,0.00
8495,0.00
8496,0.00
8497,0.00
8498,0.00
8499,0.00
8500,0.00
8501,0.00
8502,0.00
8503,0.00
8504,0.00
8505,0.00
8506,0.00
8507,0.00
8508,0.00
8509,0.00
8510,5738670.41
8511,5274672.97
8512,1975489.45
8513,0.00
8514,0.00
8515,0.00
8516,0.00
8517,1327466.59
8518,2922586.84
8519,0.00
8520,0.00
8521,0.00
8522,0.00
8523,0.00
8524,80725175.07
8525,2861006.63
8526,0.00
8527,29574097.41
8528,4855152.20
8529,0.00
8530,205066.26
8531,25719528.50
8532,6311968.65
8533,44965772.42
8534,455410.52
8535,538556.36
8536,0.00
8537,2000419.99
8538,9225084.96
8539,3445451.39
8540,0.00
8541,4582503.47
8542,0.00
8543,2701526.43
8544,1397498.43
8545,9693811.60
8546,0.00
8547,0.00
8548,0.00
8549,0.00
8550,0.00
8551,0.00
8552,4193766.64
8553,0.00
8554,0.00
8555,0.00
8556,0.00
8557,0.00
8558,0.00
8559,0.00
8560,0.00
8561,7473583.93
8562,0.00
8563,0.00
8564,0.00
8565,0.00
8566,0.00
8567,0.00
8568,0.00
8569,0.00
8570,0.00
8571,5684381.18
8572,7706337.22
8573,0.00
8574,0.00
8575,21922833.82
8576,0.00
8577,10149203.35
8578,1317524.99
8579,23214487.73
8580,3857853.24
8581,0.00
8582,0.00
8583,0.00
8584,0.00
8585,0.00
8586,0.00
8587,502919.74
8588,0.00
8589,0.00
8590,0.00
8591,0.00
8592,5156988.34
8593,3700442.82
8594,0.00
8595,19077614.97
8596,0.00
8597,39714.12
8598,6522564.59
8599,0.00
8600,1813973.03
8601,3240035.65
8602,0.00
8603,22018797.75
8604,0.00
8605,0.00
8606,13393156.28
8607,5075801.58
8608,0.00
8609,0.00
8610,0.00
8611,0.00
8612,9608744.83
8613,0.00
8614,2693869.84
8615,0.00
8616,0.00
8617,0.00
8618,0.00
8619,0.00
8620,0.00
8621,0.00
8622,0.00
8623,1381573.82
8624,30516855.07
8625,0.00
8626,0.00
8627,23412743.31
8628,0.00
8629,2300703.24
8630,0.00
8631,72246408.30
8632,0.00
8633,8223641.30
8634,99521977.28
8635,0.00
8636,1901114.76
8637,0.00
8638,0.00
8639,0.00
8640,0.00
8641,0.00
8642,0.00
8643,576736.49
8644,521207.07
8645,0.00
8646,0.00
8647,42707441.49
8648,922370.88
8649,0.00
8650,2479378.17
8651,0.00
8652,1122032.91
8653,8393938.05
8654,0.00
8655,0.00
8656,7277440.35
8657,0.00
8658,2113353.19
8659,0.00
8660,0.00
8661,3127317.86
8662,0.00
8663,0.00
8664,2291647.70
8665,415303.85
8666,0.00
8667,0.00
8668,0.00
8669,5794293.89
8670,16553030.74
8671,0.00
8672,0.00
8673,0.00
8674,0.00
8675,3267710.61
8676,0.00
8677,0.00
8678,0.00
8679,3443146.77
8680,0.00
8681,1763439.73
8682,0.00
8683,0.00
8684,31405495.79
8685,3398135.80
8686,1120937.17
8687,0.00
8688,8870049.99
8689,0.00
8690,3149832.51
8691,82186797.90
8692,0.00
8693,5286548.59
8694,750678.10
8695,0.00
8696,0.00
8697,0.00
8698,0.00
8699,0.00
8700,12096313.29
8701,8054656.59
8702,0.00
8703,0.00
8704,0.00
8705,0.00
8706,0.00
8707,0.00
8708,458345.04
8709,7943705.87
8710,11902031.61
8711,2447054.82
8712,937490.60
8713,0.00
8714,58138466.16
8715,55589509.88
8716,0.00
8717,9766528.05
8718,0.00
8719,318373.31
8720,0.00
8721,13504268.41
8722,1275094.38
8723,0.00
8724,0.00
8725,0.00
8726,0.00
8727,2458441.57
8728,0.00
8729,0.00
8730,5339635.01
8731,4073815.14
8732,0.00
8733,20467357.81
8734,0.00
8735,0.00
8736,0.00
8737,0.00
8738,15894965.15
8739,0.00
8740,6563030.79
8741,4199661.69
8742,0.00
8743,0.00
8744,3273249.18
8745,6991946.35
8746,22228536.00
8747,1949325.26
8748,0.00
8749,0.00
8750,0.00
8751,33683774.98
8752,76729920.17
8753,0.00
8754,0.00
8755,0.00
8756,3266716.77
8757,48065391.60
8758,1376030.76
8759,0.00
8760,0.00
8761,18772218.42
8762,0.00
8763,0.00
8764,0.00
8765,0.00
8766,0.00
8767,0.00
8768,7576214.29
8769,0.00
8770,519288.57
8771,0.00
8772,0.00
8773,0.00
8774,0.00
8775,0.00
8776,5313036.24
8777,5542205.92
8778,0.00
8779,0.00
8780,0.00
8781,12147552.80
8782,0.00
8783,0.00
8784,1808583.26
8785,0.00
8786,0.00
8787,4437112.52
8788,40782023.81
8789,0.00
8790,0.00
8791,0.00
8792,0.00
8793,7241494.52
8794,0.00
8795,54693832.22
8796,0.00
8797,520711.02
8798,0.00
8799,4019547.07
8800,0.00
8801,0.00
8802,0.00
8803,4487138.98
8804,0.00
8805,2961352.60
8806,0.00
8807,12827099.79
8808,0.00
8809,38973842.31
8810,0.00
8811,0.00
8812,3304614.66
8813,0.00
8814,0.00
8815,0.00
8816,0.00
8817,0.00
8818,4744231.87
8819,5159315.47
8820,0.00
8821,8852310.11
8822,0.00
8823,0.00
8824,3296621.41
8825,0.00
8826,0.00
8827,704262.17
8828,13167237.24
8829,0.00
8830,0.00
8831,0.00
8832,9618505.94
8833,0.00
8834,0.00
8835,0.00
8836,0.00
8837,47631023.95
8838,0.00
8839,0.00
8840,0.00
8841,0.00
8842,17455561.50
8843,0.00
8844,0.00
8845,0.00
8846,0.00
8847,0.00
8848,0.00
8849,0.00
8850,0.00
8851,0.00
8852,6847251.73
8853,0.00
8854,0.00
8855,30096347.00
8856,0.00
8857,158833786.35
8858,3900121.53
8859,3765084.18
8860,4290840.77
8861,4592525.87
8862,0.00
8863,0.00
8864,0.00
8865,0.00
8866,0.00
8867,11064709.15
8868,0.00
8869,15801281.53
8870,0.00
8871,4015738.38
8872,0.00
8873,2689203.65
8874,0.00
8875,0.00
8876,17650768.71
8877,104097228.41
8878,0.00
8879,31468932.69
8880,0.00
8881,0.00
8882,66479521.22
8883,0.00
8884,5719195.53
8885,0.00
8886,0.00
8887,0.00
8888,0.00
8889,0.00
8890,1045149.58
8891,0.00
8892,0.00
8893,0.00
8894,0.00
8895,0.00
8896,0.00
8897,670017.37
8898,1493564.05
8899,0.00
8900,0.00
8901,0.00
8902,1305845.10
8903,7191082.22
8904,0.00
8905,0.00
8906,6049086.34
8907,0.00
8908,5859021.12
8909,206775.81
8910,5546573.28
8911,0.00
8912,0.00
8913,5926582.82
8914,0.00
8915,0.00
8916,0.00
8917,0.00
8918,0.00
8919,0.00
8920,7294532.67
8921,0.00
8922,0.00
8923,0.00
8924,1835188.88
8925,0.00
8926,5698353.44
8927,0.00
8928,0.00
8929,50645444.27
8930,0.00
8931,0.00
8932,0.00
8933,0.00
8934,0.00
8935,0.00
8936,0.00
8937,14038198.44
8938,0.00
8939,0.00
8940,8635140.00
8941,4431826.70
8942,1075996.49
8943,0.00
8944,0.00
8945,19683283.90
8946,0.00
8947,0.00
8948,0.00
8949,8869720.05
8950,0.00
8951,0.00
8952,0.00
8953,0.00
8954,6956122.32
8955,2025196.10
8956,1332162.92
8957,0.00
8958,0.00
8959,0.00
8960,30512733.77
8961,0.00
8962,0.00
8963,0.00
8964,0.00
8965,0.00
8966,0.00
8967,0.00
8968,757559.38
8969,8818488.51
8970,0.00
8971,1225289.60
8972,0.00
8973,40084640.70
8974,0.00
8975,0.00
8976,0.00
8977,0.00
8978,0.00
8979,48636772.92
8980,5949173.70
8981,0.00
8982,0.00
8983,0.00
8984,0.00
8985,0.00
8986,4879914.32
8987,0.00
8988,9965005.66
8989,0.00
8990,0.00
8991,1645044.97
8992,0.00
8993,0.00
8994,0.00
8995,0.00
8996,0.00
8997,347706.40
8998,4593407.47
8999,0.00
9000,741095.48
9001,0.00
9002,0.00
9003,0.00
9004,1890788.23
9005,0.00
9006,10215963.68
9007,0.00
9008,4920973.86
9009,45148395.63
9010,0.00
9011,12450527.28
9012,0.00
9013,212065329.04
9014,0.00
9015,0.00
9016,0.00
9017,0.00
9018,590880.12
9019,0.00
9020,54405328.87
9021,0.00
9022,4883558.66
9023,0.00
9024,0.00
9025,0.00
9026,0.00
9027,5946654.56
9028,7521033.01
9029,9948151.33
9030,30496193.41
9031,0.00
9032,0.00
9033,264189.84
9034,0.00
9035,0.00
9036,0.00
9037,0.00
9038,0.00
9039,0.00
9040,0.00
9041,0.00
9042,0.00
9043,3933774.14
9044,775565.65
9045,0.00
9046,154177072.40
9047,0.00
9048,65831345.72
9049,22197201.21
9050,15920561.05
9051,23129431.98
9052,0.00
9053,2591375.41
9054,0.00
9055,0.00
9056,0.00
9057,0.00
9058,0.00
9059,0.00
9060,55915192.28
9061,0.00
9062,0.00
9063,2993189.16
9064,0.00
9065,0.00
9066,0.00
9067,0.00
9068,0.00
9069,0.00
9070,2241825.43
9071,0.00
9072,0.00
9073,0.00
9074,2786793.18
9075,758638.85
9076,0.00
9077,0.00
9078,0.00
9079,0.00
9080,0.00
9081,0.00
9082,178713668.61
9083,36125516.15
9084,2794642.71
9085,0.00
9086,9486185.97
9087,10168792.69
9088,37417657.61
9089,3685219.11
9090,0.00
9091,16503920.09
9092,32424936.50
9093,3591013.00
9094,2361433.73
9095,0.00
9096,6828489.94
9097,7266607.83
9098,3704918.56
9099,2458740.73
9100,0.00
9101,3167516.91
9102,0.00
9103,0.00
9104,18535071.28
9105,31998332.26
9106,0.00
9107,0.00
9108,0.00
9109,0.00
9110,2461908.51
9111,68499276.99
9112,0.00
9113,0.00
9114,0.00
9115,53182354.90
9116,912729.29
9117,0.00
9118,0.00
9119,18526943.75
9120,0.00
9121,0.00
9122,4300032.78
9123,0.00
9124,0.00
9125,0.00
9126,0.00
9127,0.00
9128,0.00
9129,8485939.38
9130,0.00
9131,0.00
9132,102356022.02
9133,0.00
9134,7488923.85
9135,0.00
9136,0.00
9137,0.00
9138,7259599.89
9139,1508688.88
9140,909282.91
9141,0.00
9142,8026004.09
9143,0.00
9144,0.00
9145,2416649.66
9146,15820100.62
9147,8213741.10
9148,0.00
9149,0.00
9150,0.00
9151,82081701.60
9152,0.00
9153,0.00
9154,0.00
9155,0.00
9156,0.00
9157,0.00
9158,0.00
9159,0.00
9160,0.00
9161,0.00
9162,2130116.82
9163,0.00
9164,0.00
9165,7338181.73
9166,0.00
9167,0.00
9168,0.00
9169,0.00
9170,0.00
9171,0.00
9172,0.00
9173,4537335.42
9174,1614046.70
9175,0.00
9176,0.00
9177,10238081.98
9178,0.00
9179,0.00
9180,2321385.24
9181,0.00
9182,25408235.11
9183,6025330.62
9184,0.00
9185,0.00
9186,0.00
9187,2925083.83
9188,0.00
9189,0.00
9190,0.00
9191,0.00
9192,1895365.51
9193,0.00
9194,0.00
9195,3544117.32
9196,0.00
9197,0.00
9198,0.00
9199,0.00
9200,0.00
9201,0.00
9202,13436313.09
9203,438931.75
9204,203197910.18
9205,4482837.13
9206,7930524.87
9207,0.00
9208,0.00
9209,47459131.34
9210,0.00
9211,0.00
9212,0.00
